Booking No,Ticket Type,Ticket Count,Ticket Amount,Processing Fee,Ticket Fee,Platform Fee,Agent Fee,Discount Amount,Grand Total,Payment Status,Booking Status,Event Name,Organizer,Venue,Created Date,Stripe Revenue,Eventox Revenue,Organizer Revenue,Refund Amount,Actions,Year,Month,Day,Weekday,Net Revenue,Revenue Per Ticket,Total Fees,Fee Percentage,Refund Flag,Discount Used,Booking Size,Revenue Category
EV1775780713567U3GYUI,Member Ticket,1,35.0,0.95,1.0,0,0,10.15,26.800000000000004,paid,confirmed,Easter • Eid • Vishu Celebration 2026,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2026-04-10 00:25:13.600000+00:00,1.02,0.93,24.85,0.0,,2026,4,10,Friday,26.800000000000004,26.800000000000004,1.95,7.276119402985073,0,1,Small,Low
EV1775781216924Y8KIYO,Adult (12 & above),1,17.0,0.46,1.0,0,0,0.0,17.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 00:33:36.961000+00:00,0.76,0.7,15.54,0.0,,2026,4,10,Friday,17.0,17.0,1.46,8.588235294117647,0,0,Small,Low
EV17757842340299S75HR,General Admission - Executive Seating,2,158.0,4.27,3.0,2,0,0.0,167.27,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-10 01:23:54.055000+00:00,4.82,4.45,158.0,0.0,,2026,4,10,Friday,167.27,83.635,9.27,5.541938183774735,0,0,Small,Very High
EV1775793266869YNQI79,Child (5-12 years),3,70.0,1.89,3.0,0,0,0.0,70.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 03:54:26.919000+00:00,2.19,2.7,65.11,0.0,,2026,4,10,Friday,70.0,23.333333333333332,4.89,6.985714285714286,0,0,Medium,High
EV17757937411712OQJBF,Adult (12 & above),2,34.0,0.92,2.0,0,0,0.0,34.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 04:02:21.176000+00:00,1.22,1.7,31.08,0.0,,2026,4,10,Friday,34.0,17.0,2.92,8.588235294117647,0,0,Small,Medium
EV1775796409118IFMELI,Adult (12 & above),1,17.0,0.46,1.0,0,0,0.0,17.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 04:46:49.149000+00:00,0.76,0.7,15.54,0.0,,2026,4,10,Friday,17.0,17.0,1.46,8.588235294117647,0,0,Small,Low
EV17757999720247N98AG,General First Release,3,76.47,2.06,1.5,0,0,0.0,80.03,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-10 05:46:12.064000+00:00,2.46,1.1,76.47,0.0,,2026,4,10,Friday,80.03,26.676666666666666,3.56,4.448331875546669,0,0,Medium,High
EV17758043145220EHY78,Early Bird - General Admission,5,245.0,6.62,7.5,2,0,0.0,261.12,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-10 06:58:34.558000+00:00,7.35,8.77,245.0,0.0,,2026,4,10,Friday,261.12,52.224000000000004,16.12,6.173406862745098,0,0,Medium,Very High
EV1775804579080U5TU0T,Couple Pass (First Release),3,74.47,2.01,1.5,0,0,0.0,77.98,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-10 07:02:59.101000+00:00,2.41,1.1,74.47,0.0,,2026,4,10,Friday,77.98,25.993333333333336,3.51,4.501154142087714,0,0,Medium,High
EV17758051349011Z8F2S,Adult Pass,1,65.0,1.76,1.5,0,0,0.0,68.26,paid,confirmed,Bible Convention,NZ Mobile Group,,2026-04-10 07:12:14.927000+00:00,2.14,1.12,65.0,0.0,,2026,4,10,Friday,68.26,68.26,3.26,4.775857017286843,0,0,Small,High
EV1775811120211FLE55A,Adult (12 & above),1,17.0,0.46,1.0,0,0,0.0,17.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 08:52:00.242000+00:00,0.76,0.7,15.54,0.0,,2026,4,10,Friday,17.0,17.0,1.46,8.588235294117647,0,0,Small,Low
EV1775812614878GRVG0J,Child (5-12 years),3,70.0,1.89,3.0,0,0,0.0,70.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 09:16:54.898000+00:00,2.19,2.7,65.11,0.0,,2026,4,10,Friday,70.0,23.333333333333332,4.89,6.985714285714286,0,0,Medium,High
EV177581469878386R12S,Early Bird - General Admission,2,98.0,2.65,3.0,2,0,0.0,105.65,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-10 09:51:38.790000+00:00,3.15,4.5,98.0,0.0,,2026,4,10,Friday,105.65,52.825,7.65,7.2408897302413635,0,0,Small,High
EV1775814775433PQG83L,Adult Pass,2,130.0,3.51,3.0,0,0,0.0,136.51,paid,confirmed,Bible Convention,NZ Mobile Group,,2026-04-10 09:52:55.439000+00:00,3.99,2.52,130.0,0.0,,2026,4,10,Friday,136.51,68.255,6.51,4.768881400629991,0,0,Small,Very High
EV1775817764867VVU5MK,Adult Pass,2,130.0,3.51,3.0,0,0,0.0,136.51,paid,confirmed,Bible Convention,NZ Mobile Group,,2026-04-10 10:42:44.904000+00:00,3.99,2.52,130.0,0.0,,2026,4,10,Friday,136.51,68.255,6.51,4.768881400629991,0,0,Small,Very High
EV1775818396477P2XTWE,Kids Ticket ( 3yrs to 12yrs ),1,40.0,1.08,1.5,0,0,0.0,42.58,paid,confirmed,Bible Convention,NZ Mobile Group,,2026-04-10 10:53:16.482000+00:00,1.45,1.13,40.0,0.0,,2026,4,10,Friday,42.58,42.58,2.58,6.05918271488962,0,0,Small,Medium
EV17758220460958MQKJC,Adult (12 & above),4,68.0,1.84,4.0,0,0,0.0,68.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 11:54:06.116000+00:00,2.14,3.7,62.16,0.0,,2026,4,10,Friday,68.0,17.0,5.84,8.588235294117647,0,0,Medium,High
EV1775822494119I5VKVF,Adult (12 & above),2,34.0,0.92,2.0,0,0,0.0,34.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 12:01:34.144000+00:00,1.22,1.7,31.08,0.0,,2026,4,10,Friday,34.0,17.0,2.92,8.588235294117647,0,0,Small,Medium
EV17758540718801GPFFY,Child (5-12 years),2,29.0,0.78,2.0,0,0,0.0,29.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 20:47:51.904000+00:00,1.08,1.7,26.22,0.0,,2026,4,10,Friday,29.0,14.5,2.7800000000000002,9.586206896551724,0,0,Small,Low
EV1775859236182Z304IQ,Child (5-12 years),4,58.0,1.57,4.0,0,0,0.0,58.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 22:13:56.207000+00:00,1.87,3.7,52.43,0.0,,2026,4,10,Friday,58.0,14.5,5.57,9.60344827586207,0,0,Medium,Medium
EV1775861382830DJUV7S,Adult (12 & above),3,51.0,1.38,3.0,0,0,0.0,51.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 22:49:42.863000+00:00,1.68,2.7,46.62,0.0,,2026,4,10,Friday,51.0,17.0,4.38,8.588235294117647,0,0,Medium,Medium
EV17758635299350TBU00,Adult Pass,2,130.0,3.51,3.0,0,0,0.0,136.51,paid,confirmed,Bible Convention,NZ Mobile Group,,2026-04-10 23:25:29.950000+00:00,3.99,2.52,130.0,0.0,,2026,4,10,Friday,136.51,68.255,6.51,4.768881400629991,0,0,Small,Very High
EV1775863683542B3GUK9,Adult (12 & above),1,25.0,0.68,1.0,0,0,0.0,25.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-10 23:28:03.576000+00:00,0.98,0.7,23.32,0.0,,2026,4,10,Friday,25.0,25.0,1.6800000000000002,6.720000000000001,0,0,Small,Low
EV17758648342771M3JWK,Couple Pass (First Release),2,48.98,1.32,1.0,0,0,0.0,51.3,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-10 23:47:14.316000+00:00,1.69,0.63,48.98,0.0,,2026,4,10,Friday,51.3,25.65,2.3200000000000003,4.522417153996102,0,0,Small,Medium
EV1775868938568WCHYQC,Adult (12 & above),1,25.0,0.68,1.0,0,0,0.0,25.0,expired,expired,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-11 00:55:38.612000+00:00,0.98,0.7,23.32,0.0,,2026,4,11,Saturday,25.0,25.0,1.6800000000000002,6.720000000000001,0,0,Small,Low
EV1775872319301ITQ2FL,Child (5-12 years),1,20.0,0.54,1.0,0,0,0.0,20.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-11 01:51:59.330000+00:00,0.84,0.7,18.46,0.0,,2026,4,11,Saturday,20.0,20.0,1.54,7.7,0,0,Small,Low
EV1775872447320CSC0VY,General Admission - Executive Seating,2,158.0,4.27,3.0,2,0,0.0,167.27,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-11 01:54:07.341000+00:00,4.82,4.45,158.0,0.0,,2026,4,11,Saturday,167.27,83.635,9.27,5.541938183774735,0,0,Small,Very High
EV17758733543346LWE23,Adult (12 & above),1,17.0,0.46,1.0,0,0,0.0,17.0,expired,expired,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-11 02:09:14.372000+00:00,0.76,0.7,15.54,0.0,,2026,4,11,Saturday,17.0,17.0,1.46,8.588235294117647,0,0,Small,Low
EV1775873393688CACFBX,Adult (12 & above),1,25.0,0.68,1.0,0,0,0.0,25.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-11 02:09:53.720000+00:00,0.98,0.7,23.32,0.0,,2026,4,11,Saturday,25.0,25.0,1.6800000000000002,6.720000000000001,0,0,Small,Low
EV17758796190577T357N,Adult (12 & above),1,17.0,0.46,1.0,0,0,0.0,17.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-11 03:53:39.065000+00:00,0.76,0.7,15.54,0.0,,2026,4,11,Saturday,17.0,17.0,1.46,8.588235294117647,0,0,Small,Low
EV1775885037878KX8PCK,Adult (12 & above),1,17.0,0.46,1.0,0,0,0.0,17.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-11 05:23:57.914000+00:00,0.76,0.7,15.54,0.0,,2026,4,11,Saturday,17.0,17.0,1.46,8.588235294117647,0,0,Small,Low
EV1775887285492NMFYY7,VIP Seating,3,297.0,8.02,4.5,2,0,0.0,311.52,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-11 06:01:25.526000+00:00,8.71,5.81,297.0,0.0,,2026,4,11,Saturday,311.52,103.83999999999999,14.52,4.661016949152542,0,0,Medium,Very High
EV177588839123738ZK4G,Child (O-5 years),2,25.0,0.68,2.0,0,0,0.0,25.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-11 06:19:51.268000+00:00,0.98,1.7,22.32,0.0,,2026,4,11,Saturday,25.0,12.5,2.68,10.72,0,0,Small,Low
EV1775888686975BBCD2F,Child (O-5 years),4,50.0,1.35,4.0,0,0,0.0,50.0,paid,confirmed,"Easter,Vishu and Eid Celebration 2026",Auckland Malayali Samajam,,2026-04-11 06:24:46.981000+00:00,1.65,3.7,44.65,0.0,,2026,4,11,Saturday,50.0,12.5,5.35,10.7,0,0,Medium,Medium
EV1775891748723U9PA3E,Student Ticket - Male (First Release),1,22.49,0.61,0.5,0,0,0.0,23.6,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-11 07:15:48.761000+00:00,0.94,0.17,22.49,0.0,,2026,4,11,Saturday,23.6,23.6,1.1099999999999999,4.703389830508474,0,0,Small,Low
EV1775892748704327T6A,General First Release - Male,1,25.49,0.69,0.5,0,0,0.0,26.68,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-11 07:32:28.752000+00:00,1.02,0.17,25.49,0.0,,2026,4,11,Saturday,26.68,26.68,1.19,4.460269865067466,0,0,Small,Low
EV1775894933276VRPLJZ,General Admission - Executive Seating,2,158.0,4.27,3.0,2,0,0.0,167.27,expired,expired,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-11 08:08:53.302000+00:00,4.82,4.45,158.0,0.0,,2026,4,11,Saturday,167.27,83.635,9.27,5.541938183774735,0,0,Small,Very High
EV1775895709695S9O5RT,General Admission - Executive Seating,2,158.0,4.27,3.0,2,0,0.0,167.27,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-11 08:21:49.705000+00:00,4.82,4.45,158.0,0.0,,2026,4,11,Saturday,167.27,83.635,9.27,5.541938183774735,0,0,Small,Very High
EV17758998060364Y58NQ,General Admission - Second Release,1,27.49,0.74,0.5,0,0,0.0,28.73,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-11 09:30:06.044000+00:00,1.08,0.16,27.49,0.0,,2026,4,11,Saturday,28.73,28.73,1.24,4.316045945005221,0,0,Small,Low
EV1775900288545R1CC92,Student Ticket - Second Release,3,70.47,1.9,1.5,0,0,0.0,73.87,expired,expired,GENESIS - Chapter One,Lost Monk Productions,,2026-04-11 09:38:08.585000+00:00,2.29,1.11,70.47,0.0,,2026,4,11,Saturday,73.87,24.623333333333335,3.4,4.602680384459185,0,0,Medium,High
EV17759009493821U9X4Q,Couple Pass (Second Release),2,50.98,1.38,1.0,0,0,0.0,53.36,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-11 09:49:09.415000+00:00,1.74,0.64,50.98,0.0,,2026,4,11,Saturday,53.36,26.68,2.38,4.460269865067466,0,0,Small,Medium
EV17759012025518QLGZJ,General Admission - Second Release,2,54.98,1.48,1.0,0,0,0.0,57.46,expired,expired,GENESIS - Chapter One,Lost Monk Productions,,2026-04-11 09:53:22.580000+00:00,1.85,0.63,54.98,0.0,,2026,4,11,Saturday,57.46,28.73,2.48,4.316045945005221,0,0,Small,Medium
EV17759012546047BHJA4,General Admission - Second Release,1,27.49,0.74,0.5,0,0,0.0,28.73,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-11 09:54:14.610000+00:00,1.08,0.16,27.49,0.0,,2026,4,11,Saturday,28.73,28.73,1.24,4.316045945005221,0,0,Small,Low
EV1775906612695CU09XU,First Release,3,75.0,2.1,1.5,0,0,0.0,78.6,paid,confirmed,Happiness-Projekt: Chapter 2,Agape Records,,2026-04-11 11:23:32.728000+00:00,2.42,1.18,75.0,0.0,,2026,4,11,Saturday,78.6,26.2,3.6,4.580152671755726,0,0,Medium,High
EV1775935068543KVLPOK,Adult Pass,3,195.0,5.27,4.5,0,0,0.0,204.77,paid,confirmed,Bible Convention,NZ Mobile Group,,2026-04-11 19:17:48.552000+00:00,5.83,3.94,195.0,0.0,,2026,4,11,Saturday,204.77,68.25666666666667,9.77,4.7712067197343355,0,0,Medium,Very High
EV1775942656546O5JVXN,General Admission - Executive Seating,3,237.0,6.4,4.5,2,0,0.0,249.9,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-11 21:24:16.580000+00:00,7.05,5.85,237.0,0.0,,2026,4,11,Saturday,249.9,83.3,12.9,5.162064825930372,0,0,Medium,Very High
EV17759480831761OOL5L,Couple General Admission - Early Bird,2,45.0,1.26,2.0,0,0,4.5,43.76,paid,confirmed,AFTER DARK | Bollywood Noir 💎,Veloura Events,,2026-04-11 22:54:43.185000+00:00,1.48,1.78,40.5,0.0,,2026,4,11,Saturday,43.76,21.88,3.26,7.4497257769652645,0,1,Small,Medium
EV1775948910073V51VGG,General Admission - Second Release,2,54.98,1.48,1.0,0,0,0.0,57.46,failed,failed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-11 23:08:30.104000+00:00,1.85,0.63,54.98,0.0,,2026,4,11,Saturday,57.46,28.73,2.48,4.316045945005221,0,0,Small,Medium
EV177594942781187SC7S,Couple Pass (Second Release),2,50.98,1.38,1.0,0,0,0.0,53.36,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-11 23:17:07.840000+00:00,1.74,0.64,50.98,0.0,,2026,4,11,Saturday,53.36,26.68,2.38,4.460269865067466,0,0,Small,Medium
EV1775949808894U20GYH,General Admission - Second Release,2,54.98,1.48,1.0,0,0,0.0,57.46,expired,expired,GENESIS - Chapter One,Lost Monk Productions,,2026-04-11 23:23:28.934000+00:00,1.85,0.63,54.98,0.0,,2026,4,11,Saturday,57.46,28.73,2.48,4.316045945005221,0,0,Small,Medium
EV1775959126656G5OJK0,VIP Seating,2,198.0,5.35,3.0,2,0,0.0,208.35,expired,expired,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-12 01:58:46.671000+00:00,5.93,4.42,198.0,0.0,,2026,4,12,Sunday,208.35,104.175,10.35,4.967602591792657,0,0,Small,Very High
EV1775959239325Z07WP5,Early Bird - General Admission,5,245.0,6.62,7.5,2,0,0.0,261.12,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-12 02:00:39.348000+00:00,7.35,8.77,245.0,0.0,,2026,4,12,Sunday,261.12,52.224000000000004,16.12,6.173406862745098,0,0,Medium,Very High
EV1775960439451HAPI6D,Member Ticket,4,80.0,2.16,4.0,0,0,20.3,65.86,paid,confirmed,Easter • Eid • Vishu Celebration 2026,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2026-04-12 02:20:39.464000+00:00,2.08,4.08,59.7,0.0,,2026,4,12,Sunday,65.86,16.465,6.16,9.35317339811722,0,1,Medium,High
EV1775960599289YF2PHP,Early Bird - General Admission,2,98.0,2.65,3.0,2,0,9.8,95.85,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-12 02:23:19.296000+00:00,2.89,4.76,88.2,0.0,,2026,4,12,Sunday,95.85,47.925,7.65,7.981220657276997,0,1,Small,High
EV1775964032436ABXS2K,VIP Seating,2,198.0,5.35,3.0,2,0,0.0,208.35,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-12 03:20:32.472000+00:00,5.93,4.42,198.0,0.0,,2026,4,12,Sunday,208.35,104.175,10.35,4.967602591792657,0,0,Small,Very High
EV17759658047705CL4BM,General Admission - Second Release,4,109.96,2.97,2.0,0,0,0.0,114.93,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-12 03:50:04.779000+00:00,3.4,1.57,109.96,0.0,,2026,4,12,Sunday,114.93,28.7325,4.970000000000001,4.324371356477856,0,0,Medium,High
EV17759775961116S74LH,Student Ticket - Second Release,2,46.98,1.27,1.0,0,0,0.0,49.25,expired,expired,GENESIS - Chapter One,Lost Monk Productions,,2026-04-12 07:06:36.121000+00:00,1.63,0.64,46.98,0.0,,2026,4,12,Sunday,49.25,24.625,2.27,4.6091370558375635,0,0,Small,Medium
EV17759800603197VRQ93,Student Ticket - Second Release,1,23.49,0.63,0.5,0,0,0.0,24.62,failed,failed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-12 07:47:40.368000+00:00,0.96,0.17,23.49,0.0,,2026,4,12,Sunday,24.62,24.62,1.13,4.589764419171405,0,0,Small,Low
EV1775980122364TI1Q3H,Student Ticket - Second Release,1,23.49,0.63,0.5,0,0,0.0,24.62,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-12 07:48:42.371000+00:00,0.96,0.17,23.49,0.0,,2026,4,12,Sunday,24.62,24.62,1.13,4.589764419171405,0,0,Small,Low
EV1775980427130KMYHG5,Student Ticket - Second Release,2,46.98,1.27,1.0,0,0,0.0,49.25,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-12 07:53:47.163000+00:00,1.63,0.64,46.98,0.0,,2026,4,12,Sunday,49.25,24.625,2.27,4.6091370558375635,0,0,Small,Medium
EV17759808484776HF0JY,Premium VIP Experience,3,367.0,9.91,4.5,2,0,0.0,383.41,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-12 08:00:48.482000+00:00,10.65,5.76,367.0,0.0,,2026,4,12,Sunday,383.41,127.80333333333334,16.41,4.28001356250489,0,0,Medium,Very High
EV1775980918799JUXAYQ,Adult Pass,4,170.0,4.59,6.0,0,0,0.0,180.59,expired,expired,Bible Convention,NZ Mobile Group,,2026-04-12 08:01:58.823000+00:00,5.18,5.41,170.0,0.0,,2026,4,12,Sunday,180.59,45.1475,10.59,5.86411207708068,0,0,Medium,Very High
EV1775980999595JL1V6G,Adult Pass,4,170.0,4.59,6.0,0,0,0.0,180.59,paid,confirmed,Bible Convention,NZ Mobile Group,,2026-04-12 08:03:19.599000+00:00,5.18,5.41,170.0,0.0,,2026,4,12,Sunday,180.59,45.1475,10.59,5.86411207708068,0,0,Medium,Very High
EV1775984163878XGSZWX,Adult Pass,1,65.0,1.76,1.5,0,0,0.0,68.26,paid,confirmed,Bible Convention,NZ Mobile Group,,2026-04-12 08:56:03.905000+00:00,2.14,1.12,65.0,0.0,,2026,4,12,Sunday,68.26,68.26,3.26,4.775857017286843,0,0,Small,High
EV1775984366744ALYVBF,First Release,2,50.0,1.4,1.0,0,0,0.0,52.4,paid,confirmed,Happiness-Projekt: Chapter 2,Agape Records,,2026-04-12 08:59:26.750000+00:00,1.71,0.69,50.0,0.0,,2026,4,12,Sunday,52.4,26.2,2.4,4.580152671755725,0,0,Small,Medium
EV1775985334138MI6DS2,Early Bird - General Admission,4,196.0,5.29,6.0,2,0,19.6,189.69,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-12 09:15:34.149000+00:00,5.42,7.87,176.4,0.0,,2026,4,12,Sunday,189.69,47.4225,13.29,7.006167958247667,0,1,Medium,Very High
EV1775986403208HNXP6U,VIP Seating,2,198.0,5.35,3.0,2,0,19.8,188.55,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-12 09:33:23.214000+00:00,5.39,4.96,178.2,0.0,,2026,4,12,Sunday,188.55,94.275,10.35,5.4892601431980905,0,1,Small,Very High
EV17759923572093DK66Q,Adult Pass,3,170.0,4.59,4.5,0,0,0.0,179.09,expired,expired,Bible Convention,NZ Mobile Group,,2026-04-12 11:12:37.233000+00:00,5.14,3.95,170.0,0.0,,2026,4,12,Sunday,179.09,59.696666666666665,9.09,5.075660282539505,0,0,Medium,Very High
EV1775994758107M6KXI7,General Admission - Second Release,1,27.49,0.74,0.5,0,0,0.0,28.73,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-12 11:52:38.114000+00:00,1.08,0.16,27.49,0.0,,2026,4,12,Sunday,28.73,28.73,1.24,4.316045945005221,0,0,Small,Low
EV1776028153378DU9DFA,Member Ticket,2,45.0,1.22,2.0,0,0,10.15,38.07,paid,confirmed,Easter • Eid • Vishu Celebration 2026,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2026-04-12 21:09:13.402000+00:00,1.33,1.89,34.85,0.0,,2026,4,12,Sunday,38.07,19.035,3.2199999999999998,8.458103493564485,0,1,Small,Medium
EV1776029317341HRF8G7,Member Ticket,2,35.0,0.95,2.0,0,0,10.15,27.800000000000004,paid,confirmed,Easter • Eid • Vishu Celebration 2026,TARANAKI MALAYALEE ASSOCIATION INCORPORATED,,2026-04-12 21:28:37.349000+00:00,1.05,1.9,24.85,0.0,,2026,4,12,Sunday,27.800000000000004,13.900000000000002,2.95,10.611510791366905,0,1,Small,Low
EV1776033409752QFPV9B,Early Bird - General Admission,2,98.0,2.65,3.0,2,0,0.0,105.65,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-12 22:36:49.777000+00:00,3.15,4.5,98.0,0.0,,2026,4,12,Sunday,105.65,52.825,7.65,7.2408897302413635,0,0,Small,High
EV1776039709819GUEDP7,Early Bird - General Admission,3,147.0,3.97,4.5,2,0,0.0,157.47,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-13 00:21:49.863000+00:00,4.55,5.92,147.0,0.0,,2026,4,13,Monday,157.47,52.49,10.47,6.648885502000382,0,0,Medium,Very High
EV1776045408258VDAFFV,VIP Seating,1,99.0,2.67,1.5,2,0,0.0,105.17,expired,expired,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-13 01:56:48.290000+00:00,3.14,3.03,99.0,0.0,,2026,4,13,Monday,105.17,105.17,6.17,5.866692022439859,0,0,Small,High
EV17760464745606DGRRL,Kids Ticket ( 3yrs to 12yrs ),3,170.0,4.59,4.5,0,0,0.0,179.09,paid,confirmed,Bible Convention,NZ Mobile Group,,2026-04-13 02:14:34.596000+00:00,5.14,3.95,170.0,0.0,,2026,4,13,Monday,179.09,59.696666666666665,9.09,5.075660282539505,0,0,Medium,Very High
EV17760502537275GFYG4,Early Bird - General Admission,3,147.0,3.97,4.5,2,0,14.7,142.77,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-13 03:17:33.771000+00:00,4.15,6.32,132.3,0.0,,2026,4,13,Monday,142.77,47.59,10.47,7.333473418785459,0,1,Medium,Very High
EV1776051670039FGDJ2V,General Admission - Second Release,1,27.49,0.74,0.5,0,0,2.749,25.981,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-13 03:41:10.067000+00:00,1.0,0.24,24.74,0.0,,2026,4,13,Monday,25.981,25.981,1.24,4.772718525076017,0,1,Small,Low
EV1776052261339F1WUFR,Adult Pass,5,210.0,5.67,7.5,0,0,0.0,223.17,expired,expired,Bible Convention,NZ Mobile Group,,2026-04-13 03:51:01.366000+00:00,6.33,6.84,210.0,0.0,,2026,4,13,Monday,223.17,44.634,13.17,5.9013308240354885,0,0,Medium,Very High
EV177605273873032SJRS,Adult Pass,5,210.0,5.67,7.5,0,0,0.0,223.17,paid,confirmed,Bible Convention,NZ Mobile Group,,2026-04-13 03:58:58.761000+00:00,6.33,6.84,210.0,0.0,,2026,4,13,Monday,223.17,44.634,13.17,5.9013308240354885,0,0,Medium,Very High
EV1776054510007JTGCIO,Early Bird - General Admission,1,49.0,1.32,1.5,2,0,0.0,53.82,paid,confirmed,NZ Mobile Mortgages and Insurance Chitravarnam,NZ Mobile Group,,2026-04-13 04:28:30.047000+00:00,1.75,3.07,49.0,0.0,,2026,4,13,Monday,53.82,53.82,4.82,8.955778520995914,0,0,Small,Medium
EV1776058236270S2I7VV,General Admission - Second Release,3,82.47,2.23,1.5,0,0,8.247,77.953,expired,expired,GENESIS - Chapter One,Lost Monk Productions,,2026-04-13 05:30:36.277000+00:00,2.4,1.33,74.22,0.0,,2026,4,13,Monday,77.953,25.984333333333336,3.73,4.784934511821225,0,1,Medium,High
EV1776058404797F0RWQ6,General Admission - Second Release,3,82.47,2.23,1.5,0,0,8.247,77.953,paid,confirmed,GENESIS - Chapter One,Lost Monk Productions,,2026-04-13 05:33:24.803000+00:00,2.4,1.33,74.22,0.0,,2026,4,13,Monday,77.953,25.984333333333336,3.73,4.784934511821225,0,1,Medium,High
